song_name,song_id,duration,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,album_name,album_id,album_release_date,artist_name,artist_id
There's No Way (feat. Julia Michaels),3F7bhRhNpY4YKrwa4kGeUz,174861,61,0.755,0.49,0.625,0.0,0.157,-7.114,0.0897,147.022,0.374,There's No Way (feat. Julia Michaels),0fZ8R5krm1zAkzUFjqwtpU,2018-09-27,Julia Michaels,0ZED1XzwlLHW4ZaG4lOT6m
In A Perfect World (with Julia Michaels),2ibGdhv3nTO89VN9KR7N2H,191013,60,0.713,0.186,0.451,0.0,0.439,-4.693,0.0406,117.018,0.316,In A Perfect World (with Julia Michaels),2OFiWC4MyJh72imvTDV3gq,2023-06-29,Julia Michaels,0ZED1XzwlLHW4ZaG4lOT6m
A Wish Worth Making,0uan47LDD0HMob7n3UMkZd,173307,57,0.434,0.504,0.479,0.0,0.0994,-6.405,0.0336,109.75,0.123,Wish (Original Motion Picture Soundtrack),0U8h5Cz5hZtL0vmqFB40Ao,2023-11-17,Julia Michaels,0ZED1XzwlLHW4ZaG4lOT6m
King,4uB1ZVoaKgzs8GSRZSVZe7,215360,45,0.561,0.0578,0.855,0.0,0.376,-4.116,0.0392,119.987,0.497,Odyssey,60tqwty63qejmNXYSHmRX6,2024-05-03,Olly Alexander (Years & Years),5vBSrE1xujD2FXYRarbAXc
Dizzy,2IxMYlNIuCdG93ZWQ0hLQ3,172879,55,0.623,0.197,0.725,5.5e-06,0.0985,-6.475,0.0602,126.005,0.436,Odyssey,60tqwty63qejmNXYSHmRX6,2024-05-03,Olly Alexander (Years & Years),5vBSrE1xujD2FXYRarbAXc
Desire - Gryffin Remix,6ctWstoouxCcvuTsd4cHNS,268840,65,0.543,0.0606,0.876,0.0,0.157,-5.069,0.0512,122.058,0.415,Desire (Gryffin Remix),2EaUj2cxVeL2DhATcN9xcL,2015-07-31,Olly Alexander (Years & Years),5vBSrE1xujD2FXYRarbAXc
Desire,6TMzuNLw1ZPgBqPKmnnObm,203204,55,0.706,0.299,0.777,0.0,0.298,-4.591,0.0567,126.008,0.638,Communion (Deluxe),0bWYlK9rRmIB68icHx9PNR,2015-07-10,Olly Alexander (Years & Years),5vBSrE1xujD2FXYRarbAXc
Hallucination,7y3c1oJMY1CwwtOZ84Qovu,174795,65,0.687,0.0121,0.788,0.0,0.358,-5.142,0.0352,123.02,0.669,Hallucination,3uTg9ykOYoW54hj9q66oCh,2022-02-18,Olly Alexander (Years & Years),5vBSrE1xujD2FXYRarbAXc
Shine,7KM7AeGDIWKxrMN7E4ljRA,255507,55,0.667,0.189,0.716,0.0,0.104,-5.21,0.0349,108.002,0.493,Communion (Deluxe),0bWYlK9rRmIB68icHx9PNR,2015-07-10,Olly Alexander (Years & Years),5vBSrE1xujD2FXYRarbAXc
Breathe,267nfLfaSSDa9ivHncHynh,233228,59,0.746,0.222,0.486,1.41e-06,0.123,-7.004,0.0344,92.057,0.417,Take Shelter,2dzxJbiJKhQo2aqUrtjZP0,2014-01-01,Olly Alexander (Years & Years),5vBSrE1xujD2FXYRarbAXc
Valentino,4ejTiGZJNOkc3RM6RUITJi,181684,59,0.714,0.0707,0.729,0.0,0.181,-5.194,0.053,111.053,0.577,Palo Santo (Deluxe),1OUGPngAngAxjliRlrAc6v,2019-02-14,Olly Alexander (Years & Years),5vBSrE1xujD2FXYRarbAXc
If You're Over Me,0p3rzYD9XEIyBBx1QTwg4z,189000,54,0.67,0.0622,0.853,0.0,0.0602,-4.515,0.0884,103.843,0.615,Palo Santo (Deluxe),1OUGPngAngAxjliRlrAc6v,2019-02-14,Olly Alexander (Years & Years),5vBSrE1xujD2FXYRarbAXc
Eyes Shut,518zXKRiPKL5RhMddyXkBB,198227,50,0.593,0.54,0.671,0.0,0.123,-6.956,0.0409,97.935,0.195,Communion (Deluxe),0bWYlK9rRmIB68icHx9PNR,2015-07-10,Olly Alexander (Years & Years),5vBSrE1xujD2FXYRarbAXc
Last Friday Night (T.G.I.F.),1htQDV8JxSuXG2QsNj5ttr,230733,75,0.652,0.00129,0.81,2.91e-05,0.667,-3.789,0.0406,126.022,0.732,Teenage Dream,2UG6T6f0Qc9SaBCIcaviLM,2010-01-01,Katy Perry,6jJ0s89eD6GaHleKKya26X
Dark Horse,4jbmgIyjGoXjY01XxatOx6,215672,80,0.647,0.00314,0.585,0.0,0.165,-6.123,0.0512,131.934,0.353,PRISM,3jB9yFDwRe3KhtGnHXJntk,2013-01-01,Katy Perry,6jJ0s89eD6GaHleKKya26X
Hot N Cold,0iGckQFyv6svOfAbAY9aWJ,220227,75,0.706,7.73e-05,0.842,0.0,0.0688,-3.956,0.0417,132.032,0.861,One Of The Boys,3OALgjCs6Lqw41853v4wEQ,2008-06-17,Katy Perry,6jJ0s89eD6GaHleKKya26X
Wide Awake,5JLv62qFIS1DR3zGEcApRt,220947,78,0.515,0.0749,0.683,2.64e-06,0.392,-5.099,0.0371,159.878,0.572,Teenage Dream: The Complete Confection,5BvgP623rtvlc0HDcpzquz,2012-03-12,Katy Perry,6jJ0s89eD6GaHleKKya26X
Teenage Dream,6r1ygpKNXg7deq18rzyM7F,227741,71,0.719,0.0162,0.798,2.34e-06,0.134,-4.582,0.0361,120.012,0.591,Teenage Dream,2UG6T6f0Qc9SaBCIcaviLM,2010-01-01,Katy Perry,6jJ0s89eD6GaHleKKya26X
Firework,3lXbHd0EoryoQh3vpevNEP,227893,73,0.638,0.142,0.831,0.0,0.113,-5.039,0.049,124.071,0.649,Teenage Dream,2UG6T6f0Qc9SaBCIcaviLM,2010-01-01,Katy Perry,6jJ0s89eD6GaHleKKya26X
California Gurls,1GhbQDYGEOjyFwfT8lojcx,234653,68,0.789,0.0038,0.753,0.0,0.18,-3.71,0.0537,125.007,0.403,Teenage Dream,2UG6T6f0Qc9SaBCIcaviLM,2010-01-01,Katy Perry,6jJ0s89eD6GaHleKKya26X
The One That Got Away,2009X8GyWTqyxIdzAEYW6N,227333,72,0.689,0.000812,0.795,1.07e-06,0.156,-4.021,0.0356,133.968,0.876,Teenage Dream,2UG6T6f0Qc9SaBCIcaviLM,2010-01-01,Katy Perry,6jJ0s89eD6GaHleKKya26X
Roar,27tNWlhdAryQY04Gb2ZhUI,223546,78,0.671,0.00492,0.771,7.28e-06,0.354,-4.821,0.0316,90.003,0.436,PRISM,3jB9yFDwRe3KhtGnHXJntk,2013-01-01,Katy Perry,6jJ0s89eD6GaHleKKya26X
I Kissed A Girl,14iN3o8ptQ8cFVZTEmyQRV,179640,74,0.702,0.00226,0.76,0.0,0.132,-3.174,0.0684,129.996,0.696,One Of The Boys,3OALgjCs6Lqw41853v4wEQ,2008-06-17,Katy Perry,6jJ0s89eD6GaHleKKya26X
OHMAMI - With Maggie Lindemann,0VTgQpNGDH4wXWcwIgxUlh,226844,37,0.607,0.0494,0.725,0.000107,0.434,-5.742,0.11,126.034,0.387,Letnie Hity,0swqaJxYAeLKWNQnCbpj6j,2023-07-25,Maggie Lindemann,0uGk2czvcpWQA383Im6ajf
Pretty Girl - Cheat Codes X CADE Remix,1NDxZ7cFAo481dtYWdrUnR,193613,66,0.703,0.15,0.868,0.132,0.104,-4.661,0.0291,121.03,0.733,Pretty Girl (Cheat Codes X CADE Remix),1XYA8eDvomdYTbQBzk0jT1,2017-03-02,Maggie Lindemann,0uGk2czvcpWQA383Im6ajf
Moon & Stars (feat. Maggie Lindemann),3oGbHF3Kdwf3AsRCbBjUxu,187587,61,0.713,0.606,0.47,1.35e-05,0.306,-8.698,0.0864,84.518,0.0825,- TRAGEDY +,4UNZOq7e8WjnfaYm2rkltE,2020-03-06,Maggie Lindemann,0uGk2czvcpWQA383Im6ajf
Pretty Girl,1ue7zm5TVVvmoQV8lK6K2H,219429,60,0.456,0.298,0.764,0.0,0.229,-3.584,0.148,124.971,0.383,Pretty Girl,0KVNtHihBR6Zz98yjh5tk3,2016-09-30,Maggie Lindemann,0uGk2czvcpWQA383Im6ajf
OHMAMI - With Maggie Lindemann,1BwApC6z1fX4IWFPPjCHww,226844,53,0.604,0.0493,0.725,0.000113,0.434,-5.748,0.115,126.017,0.381,BEAUTY IN DEATH (DELUXE EDITION),4tb9KRJe8FNjYIRbvtGTG5,2022-05-03,Maggie Lindemann,0uGk2czvcpWQA383Im6ajf
she knows it,6akIg86zMI54PSMOvVMTb9,156585,56,0.613,0.0355,0.793,1.02e-06,0.093,-5.5,0.0695,174.856,0.702,SUCKERPUNCH,3plGf9mIlywpBlDLEap7Cz,2022-09-16,Maggie Lindemann,0uGk2czvcpWQA383Im6ajf
hostage,5iQrF3TEjpz2tBZed7Qy9N,163737,53,0.655,0.061,0.905,0.00963,0.0992,-4.749,0.075,101.991,0.632,HEADSPLIT,460fhxEztqiD7DkxTAETRL,2024-03-08,Maggie Lindemann,0uGk2czvcpWQA383Im6ajf
Knife Under My Pillow,3sFW3Wru7nPZkhf4BDTXUf,122999,52,0.559,0.00118,0.873,0.000379,0.196,-4.263,0.0502,150.025,0.51,PARANOIA,6af3Z9vEogmAowqE0JOIFj,2021-01-22,Maggie Lindemann,0uGk2czvcpWQA383Im6ajf
Crash and Burn,2EmyZ5vHUkWZ8wV6GVhTXP,159637,51,0.463,0.00137,0.835,0.0,0.341,-2.225,0.042,169.923,0.385,PARANOIA,6af3Z9vEogmAowqE0JOIFj,2021-01-22,Maggie Lindemann,0uGk2czvcpWQA383Im6ajf
Dopamine,6meKMEIxa7porq0KUJ0xnZ,141176,52,0.583,0.196,0.759,0.0,0.209,-7.17,0.0524,119.077,0.487,Ashtray for Your Agony,4eCUkD0DpfkyvKa3Apa3GZ,2021-12-10,Maggie Lindemann,0uGk2czvcpWQA383Im6ajf
Let Me Down Slowly,2qxmye6gAegTMjLKEBoR3d,169354,85,0.652,0.74,0.557,0.0,0.124,-5.714,0.0318,150.073,0.483,Narrated For You,6jKZplJpy21R5lHaYHHjmZ,2018-11-16,Alec Benjamin,5IH6FPUwQTxPSXurCrcIov
If We Have Each Other,7pT6WSg4PCt4mr5ZFyUfsF,181522,77,0.656,0.698,0.577,0.0,0.296,-5.566,0.0802,173.094,0.861,Narrated For You,6jKZplJpy21R5lHaYHHjmZ,2018-11-16,Alec Benjamin,5IH6FPUwQTxPSXurCrcIov
Water Fountain,4IhKLu7Vk3j2TLmnFPl6To,218893,74,0.723,0.388,0.504,7.4e-05,0.087,-5.572,0.0392,133.975,0.551,Narrated For You,6jKZplJpy21R5lHaYHHjmZ,2018-11-16,Alec Benjamin,5IH6FPUwQTxPSXurCrcIov
Devil Doesn’t Bargain,1zu2GKHPJIsUu80SUJX4H4,163613,71,0.448,0.577,0.606,0.0,0.217,-4.565,0.0609,121.15,0.483,(Un)Commentary,5Wvcnn5547f6xz8F9Kz6rO,2022-04-15,Alec Benjamin,5IH6FPUwQTxPSXurCrcIov
If I Killed Someone For You,0WHi11uzahqpEtPGYCW6oQ,185123,69,0.514,0.774,0.605,2.91e-06,0.121,-5.363,0.0337,120.894,0.409,Narrated For You,6jKZplJpy21R5lHaYHHjmZ,2018-11-16,Alec Benjamin,5IH6FPUwQTxPSXurCrcIov
Ways To Go (feat. Khalid),4NuS3N2ip2WkR74a3fr3K6,154706,68,0.652,0.635,0.621,0.0,0.069,-4.91,0.0386,80.033,0.747,12 Notes,4ZavFNoQHApc5NExeJl5Xj,2024-05-10,Alec Benjamin,5IH6FPUwQTxPSXurCrcIov
Sacrifice Tomorrow,1wHw3mr097ZPxxBs4vZfWp,145622,62,0.705,0.103,0.685,3.16e-05,0.375,-5.098,0.0453,119.995,0.543,12 Notes,4ZavFNoQHApc5NExeJl5Xj,2024-05-10,Alec Benjamin,5IH6FPUwQTxPSXurCrcIov
Boy In The Bubble,60cYr5uuMoxvyuIx45rGEW,181705,67,0.817,0.224,0.578,0.00103,0.251,-7.579,0.0824,143.982,0.851,Narrated For You,6jKZplJpy21R5lHaYHHjmZ,2018-11-16,Alec Benjamin,5IH6FPUwQTxPSXurCrcIov
I Sent My Therapist To Therapy,6HHsU2AtvpnqmrItTEl0VX,180923,56,0.691,0.303,0.698,7.39e-06,0.412,-6.201,0.108,76.005,0.631,12 Notes,4ZavFNoQHApc5NExeJl5Xj,2024-05-10,Alec Benjamin,5IH6FPUwQTxPSXurCrcIov
Let Me Down Slowly (feat. Alessia Cara),1roCmBlcpV7LzsmB7pmCyt,169175,65,0.655,0.716,0.569,7.4e-06,0.135,-5.018,0.0349,150.267,0.44,Let Me Down Slowly (feat. Alessia Cara),30NnJW4urmnnaExzLLMuy6,2019-01-07,Alec Benjamin,5IH6FPUwQTxPSXurCrcIov
Heart Attack,1V6gIisPpYqgFeWbMLI0bA,210840,79,0.504,0.0738,0.785,0.0,0.239,-4.802,0.104,173.968,0.502,Demi,6Kssm2LosQ0WyLukFZkEG5,2013-01-01,Demi Lovato,6S2OmqARrzebs0tKUEyXyp
Cool for the Summer,3uwnnTQcHM1rDqSfA4gQNz,214740,77,0.583,0.00425,0.61,0.000105,0.14,-5.639,0.0382,114.06,0.336,Confident,56yYgfX6M5FlpETfyZSHkn,2015-01-01,Demi Lovato,6S2OmqARrzebs0tKUEyXyp
Échame La Culpa,0mlAOSILGRys2IbvyOT5VJ,173800,73,0.733,0.0391,0.897,0.0,0.117,-3.652,0.0389,96.006,0.649,VIDA,5C0YLr4OoRGFDaqdMQmkeH,2019-02-01,Demi Lovato,6S2OmqARrzebs0tKUEyXyp
Solo (feat. Demi Lovato),3NuK5xMlSlB6K2Qp16zf3h,222707,70,0.74,0.0357,0.622,4.85e-05,0.356,-4.608,0.0446,104.966,0.556,What Is Love? (Deluxe Edition),1MvF4ulZKH7SaDQs9rE5nc,2018-11-30,Demi Lovato,6S2OmqARrzebs0tKUEyXyp
Sorry Not Sorry,0yvPEnB032fojLfVluFjUv,203760,73,0.705,0.0242,0.643,0.0,0.262,-6.929,0.232,143.944,0.884,Tell Me You Love Me,5Mu891tmjTbt64meovPSuf,2017-09-29,Demi Lovato,6S2OmqARrzebs0tKUEyXyp
Confident,3DXXKDbbZKyAZfNb96ST3q,205746,71,0.594,0.00188,0.749,0.000139,0.0869,-6.251,0.0677,130.064,0.344,Confident,56yYgfX6M5FlpETfyZSHkn,2015-01-01,Demi Lovato,6S2OmqARrzebs0tKUEyXyp
Really Don't Care,5vTPxzm4h2bY9rYyVrGEU5,201600,69,0.706,0.123,0.728,0.0,0.185,-3.602,0.0852,121.017,0.851,Demi,6Kssm2LosQ0WyLukFZkEG5,2013-01-01,Demi Lovato,6S2OmqARrzebs0tKUEyXyp
Give Your Heart a Break,3sP3c86WFjOzHHnbhhZcLA,205347,68,0.651,0.23,0.695,0.0,0.144,-3.218,0.0487,123.008,0.569,Unbroken,1ypH0eU9RcE6wngSGSqmeY,2011-01-01,Demi Lovato,6S2OmqARrzebs0tKUEyXyp
This Is Me,05eGOEY9A3Qi9W82JQYegC,189187,40,0.476,0.00942,0.83,0.0,0.116,-2.873,0.0377,90.948,0.554,Camp Rock Original Soundtrack,3UoGPCMvEOqQQgqi1sWUDQ,2008-01-01,Demi Lovato,6S2OmqARrzebs0tKUEyXyp
Stone Cold,3by8IfnW9dZ2t4pZw1WVxz,191308,63,0.419,0.539,0.453,0.0,0.0971,-7.685,0.0437,140.327,0.356,Confident,56yYgfX6M5FlpETfyZSHkn,2015-01-01,Demi Lovato,6S2OmqARrzebs0tKUEyXyp
death bed (coffee for your head),7eJMfftS33KTjuF7lTsMCx,173333,80,0.726,0.731,0.431,0.0,0.696,-8.765,0.135,144.026,0.348,death bed (coffee for your head),2p9gK2BcdrloHNJwarc9gc,2020-02-08,beabadoobee,35l9BRT7MXmM8bv2WDQiyB
Glue Song,3iBgrkexCzVuPy4O9vx7Mf,135067,78,0.62,0.77,0.409,0.0542,0.105,-10.146,0.0282,113.946,0.582,Glue Song,3KmSMUwyrakryureTNI4U8,2023-02-14,beabadoobee,35l9BRT7MXmM8bv2WDQiyB
Take A Bite,7ddVpLW467CLYffbPRQNmH,158867,78,0.537,0.0453,0.631,0.003,0.325,-6.558,0.0263,91.007,0.491,Take A Bite,7sgA12Lei0Nx2SX8iAMSU6,2024-05-09,beabadoobee,35l9BRT7MXmM8bv2WDQiyB
the perfect pair,41P6Tnd8KIHqON0QIydx6a,177533,78,0.634,0.433,0.663,0.124,0.102,-6.818,0.0331,146.053,0.6,Beatopia,2rhNQbqRNxiNQkDXTffe1V,2022-07-15,beabadoobee,35l9BRT7MXmM8bv2WDQiyB
A Night To Remember,180AbZduI6bYQIzwCHRwu9,233388,75,0.726,0.498,0.624,0.0294,0.0909,-7.799,0.0277,114.99,0.573,A Night To Remember,73wBVA41AulgjGiL3rBwfe,2023-10-20,beabadoobee,35l9BRT7MXmM8bv2WDQiyB
Glue Song (feat. Clairo),0tMMPZEt6Gyrl9FI8zSicm,135067,74,0.621,0.778,0.393,0.00703,0.104,-9.553,0.0275,113.925,0.53,Glue Song (feat. Clairo),6iyBE8qGDt42MyBvtPNuMk,2023-04-17,beabadoobee,35l9BRT7MXmM8bv2WDQiyB
the way things go,5sA3i6SGkILMiZW6Fhx4wv,187800,73,0.528,0.848,0.513,0.0127,0.326,-8.266,0.0306,131.952,0.463,the way things go,2rLVMQbIw1C8JHmad6H0Pk,2023-07-18,beabadoobee,35l9BRT7MXmM8bv2WDQiyB
Apple Cider,5xA5MggKc3aQxuOzNzPUWB,178918,70,0.492,0.082,0.921,0.0114,0.301,-3.939,0.032,138.008,0.679,Loveworm,475CNcvlqtRpaXjTcn4hCP,2019-04-26,beabadoobee,35l9BRT7MXmM8bv2WDQiyB
Tired,6F5mZpEEjhsAW8UEqbIpz1,199515,70,0.63,0.483,0.418,0.15,0.111,-7.111,0.0254,140.037,0.345,Patched Up,7zPBy6Rjmijd4p8drmQPu7,2018-12-07,beabadoobee,35l9BRT7MXmM8bv2WDQiyB
Coffee,429NtPmr12aypzFH3FkN9l,126825,68,0.532,0.982,0.137,0.962,0.112,-18.208,0.0717,118.734,0.301,Coffee,5wQU9QESgj4rLyLECGTJGn,2017-11-04,beabadoobee,35l9BRT7MXmM8bv2WDQiyB
I Like Me Better,0EcQcdcbQeVJn9fknj44Be,197437,80,0.753,0.534,0.505,2.58e-06,0.104,-7.621,0.255,91.972,0.419,I met you when I was 18. (the playlist),71cQY3dUThCY6vVKaUIXqR,2018-05-31,Lauv,5JZ7CnR6gTvEMKX4g70Amv
Steal The Show,0SccFtYdj75y6lL2OW10Cf,192507,74,0.618,0.332,0.462,0.000862,0.279,-13.154,0.0328,92.489,0.419,Elemental (Original Motion Picture Soundtrack),7L15PXtti3kXEn7vTXi8ZV,2023-06-16,Lauv,5JZ7CnR6gTvEMKX4g70Amv
Mean It,6mXdCcFnPKQznj4CmMRmHC,232853,71,0.747,0.0407,0.45,0.0,0.17,-8.543,0.0919,96.001,0.329,~how i'm feeling~,3ZuE680xhR1A4bCFGvL8mi,2020-03-06,Lauv,5JZ7CnR6gTvEMKX4g70Amv
i'm so tired...,7LpMG3AEaIJgs62HQhAa91,162587,71,0.548,0.173,0.735,0.0,0.195,-7.572,0.236,101.252,0.498,~how i'm feeling~,3ZuE680xhR1A4bCFGvL8mi,2020-03-06,Lauv,5JZ7CnR6gTvEMKX4g70Amv
Potential,7D7oIpsm4trbxthAU7JMtB,177663,71,0.597,0.014,0.648,0.0,0.064,-4.967,0.0418,81.982,0.0878,Potential,7k0D9VjRqVMbhg0uNMiq3O,2024-04-24,Lauv,5JZ7CnR6gTvEMKX4g70Amv
Love U Like That,3rmqiQbzPDx7A8p88IRFKg,211734,71,0.714,0.0865,0.671,0.0,0.0644,-3.572,0.0321,95.005,0.238,Love U Like That,4L1fTiCm419aQYUbfRJ3mA,2023-08-04,Lauv,5JZ7CnR6gTvEMKX4g70Amv
Who,0pSqYDTjY1Xt86usTQslAx,180413,69,0.632,0.558,0.337,0.0,0.104,-8.0,0.033,141.701,0.0982,~how i'm feeling~,3ZuE680xhR1A4bCFGvL8mi,2020-03-06,Lauv,5JZ7CnR6gTvEMKX4g70Amv
Cozy,5mRFZlOAptPpimncCeBxoJ,165339,68,0.508,0.424,0.364,0.00377,0.85,-12.832,0.0872,75.039,0.355,Cozy,4xsI12SdxzxVyikl8PRuX3,2024-05-22,Lauv,5JZ7CnR6gTvEMKX4g70Amv
Paris in the Rain,2MOoIbJWIYikwIXjBDe26i,204712,68,0.406,0.771,0.408,7.88e-06,0.394,-9.419,0.053,79.705,0.525,I met you when I was 18. (the playlist),71cQY3dUThCY6vVKaUIXqR,2018-05-31,Lauv,5JZ7CnR6gTvEMKX4g70Amv
Run Back To You,0W6cB9dPUnsL5iKOpxuSAK,188751,67,0.925,0.0341,0.594,0.00232,0.107,-5.755,0.0454,117.993,0.885,Run Back To You,1OEWnZJ9NPQ1U5mpWLPLza,2024-02-23,Lauv,5JZ7CnR6gTvEMKX4g70Amv
Fortnight (feat. Post Malone),2OzhQlSqBEmt7hmkYxfT6m,228965,94,0.504,0.502,0.386,1.53e-05,0.0961,-10.976,0.0308,192.004,0.281,THE TORTURED POETS DEPARTMENT,1Mo4aZ8pdj6L1jx8zSwJnt,2024-04-18,Taylor Swift,06HL4z0CvFAxyc27GXpf02
I Can Do It With a Broken Heart,4q5YezDOIPcoLr8R81x9qy,218005,90,0.701,0.123,0.751,0.0,0.15,-8.39,0.0502,129.994,0.22,THE TORTURED POETS DEPARTMENT,1Mo4aZ8pdj6L1jx8zSwJnt,2024-04-18,Taylor Swift,06HL4z0CvFAxyc27GXpf02
Cruel Summer,1BxfuPKGuaTgP7aM0Bbdwr,178427,93,0.552,0.117,0.702,2.06e-05,0.105,-5.707,0.157,169.994,0.564,Lover,1NAmidJlEaVgA3MpcPFYGq,2019-08-23,Taylor Swift,06HL4z0CvFAxyc27GXpf02
Down Bad,2F3N9tdombb64aW6VtZOdo,261228,86,0.541,0.56,0.366,1e-06,0.0946,-10.412,0.0748,159.707,0.168,THE TORTURED POETS DEPARTMENT,1Mo4aZ8pdj6L1jx8zSwJnt,2024-04-18,Taylor Swift,06HL4z0CvFAxyc27GXpf02
Who’s Afraid of Little Old Me?,36t6frENUtCYKuZus6aYDO,334085,83,0.606,0.315,0.338,0.0,0.106,-10.555,0.048,119.88,0.238,THE TORTURED POETS DEPARTMENT,1Mo4aZ8pdj6L1jx8zSwJnt,2024-04-18,Taylor Swift,06HL4z0CvFAxyc27GXpf02
"So Long, London",3Vevii7qKqrmW8CcyzBHDl,262975,83,0.423,0.73,0.533,0.00264,0.0816,-11.388,0.322,160.218,0.248,THE TORTURED POETS DEPARTMENT,1Mo4aZ8pdj6L1jx8zSwJnt,2024-04-18,Taylor Swift,06HL4z0CvFAxyc27GXpf02
Guilty as Sin?,0W0iAC1VGlB82PI6elxFYf,254366,83,0.626,0.607,0.428,0.0,0.0921,-8.374,0.0261,94.95,0.487,THE TORTURED POETS DEPARTMENT,1Mo4aZ8pdj6L1jx8zSwJnt,2024-04-18,Taylor Swift,06HL4z0CvFAxyc27GXpf02
My Boy Only Breaks His Favorite Toys,2XXwLdtuAcE0HSCu61ijAb,203801,82,0.596,0.137,0.563,0.0,0.302,-7.362,0.0269,97.073,0.481,THE TORTURED POETS DEPARTMENT,1Mo4aZ8pdj6L1jx8zSwJnt,2024-04-18,Taylor Swift,06HL4z0CvFAxyc27GXpf02
But Daddy I Love Him,5og4Qzt92jJzVDkOtSEilb,340428,82,0.521,0.384,0.72,0.0,0.135,-7.684,0.104,79.943,0.438,THE TORTURED POETS DEPARTMENT,1Mo4aZ8pdj6L1jx8zSwJnt,2024-04-18,Taylor Swift,06HL4z0CvFAxyc27GXpf02
The Tortured Poets Department,3NMrVbIVWT3fPXBj0rNDKG,293048,81,0.604,0.0483,0.428,0.0,0.126,-8.441,0.0255,110.259,0.292,THE TORTURED POETS DEPARTMENT,1Mo4aZ8pdj6L1jx8zSwJnt,2024-04-18,Taylor Swift,06HL4z0CvFAxyc27GXpf02
With You,5Lu0vv78RmKZeBPpP1N8za,154651,61,0.648,0.3,0.607,0.0,0.163,-6.399,0.0577,154.901,0.356,With You,1Ca9JdekdlYxnlCMCtVsdR,2018-10-19,Mokita,3sKeaby6GMSJWgYueZaSjE
colorblind,4o3XxiQ9BljY4OU38zanC0,193977,61,0.661,0.125,0.776,0.000152,0.119,-5.054,0.0366,145.993,0.17,colorblind,5P0vqIQlY92T0uYUcYw0yI,2019-11-01,Mokita,3sKeaby6GMSJWgYueZaSjE
Lonely City,4q3biaQQoADspV16lbsfPH,157524,56,0.735,0.389,0.37,0.00163,0.106,-12.581,0.0705,112.015,0.305,Lonely City,12THdrTqf9HdZKA2P6FISA,2021-10-08,Mokita,3sKeaby6GMSJWgYueZaSjE
London,38o5lj4mbLK34vQkJUlMrg,160225,56,0.684,0.544,0.512,0.0,0.097,-8.715,0.0525,119.901,0.466,London,75FQknIE9CKLj66rYEqoaD,2018-12-14,Mokita,3sKeaby6GMSJWgYueZaSjE
Ready Yet,17H5BFEUB0tMcQfJEcDSwH,152922,52,0.79,0.193,0.531,0.0,0.13,-8.065,0.147,104.512,0.627,Ready Yet,3SW7Sl00QSXiv3bavW4kO8,2020-10-09,Mokita,3sKeaby6GMSJWgYueZaSjE
More Than Friends,0WkapTWP1Z1kJqxj2Hjzcl,159040,51,0.777,0.608,0.415,0.0,0.309,-8.746,0.033,129.917,0.609,More Than Friends,1Ca83ynDRmxxELqdZnmhPH,2019-07-05,Mokita,3sKeaby6GMSJWgYueZaSjE
down,7mOcLhVf0Aj6pIfi3LcSNW,194680,51,0.524,0.789,0.391,0.0,0.0869,-9.021,0.041,148.009,0.143,down,60DUZ7aL10Oe47cAIeULLa,2020-08-28,Mokita,3sKeaby6GMSJWgYueZaSjE
I Still Do,4E93IPDPbaNJUDTpur3V63,202023,50,0.538,0.193,0.489,8.88e-05,0.209,-11.155,0.0523,79.245,0.393,4201,7HiO26bT4HRRPb4cAnbz5Z,2019-07-12,Mokita,3sKeaby6GMSJWgYueZaSjE
Don't Leave the Light On,63Q6xUaDiqHfwkr8t8c3A9,149459,49,0.853,0.177,0.462,0.0,0.152,-5.625,0.0395,100.012,0.498,Don't Leave the Light On,1PeqfhLpxxppEyhB7IEkqb,2020-12-11,Mokita,3sKeaby6GMSJWgYueZaSjE
Inside Out,2vnocfBFbXPm4g9gsqquXf,176005,48,0.687,0.786,0.172,0.0,0.0985,-11.643,0.0428,131.946,0.435,Inside Out,1KJOwJ0GGbbGPoOPGf0qda,2019-05-24,Mokita,3sKeaby6GMSJWgYueZaSjE
Dusk Till Dawn (feat. Sia) - Radio Edit,3e7sxremeOE3wTySiOhGiP,239000,81,0.259,0.102,0.437,1.32e-06,0.106,-6.589,0.0386,180.042,0.0951,Icarus Falls,1DF9B2hfwX4EdgEFwGcRwh,2018-12-14,ZAYN,5ZsFI1h6hIdQRw2ti0hz81
I Don’t Wanna Live Forever (Fifty Shades Darker),55n9yjI6qqXh5F2mYvUc2y,247160,80,0.73,0.059,0.444,1.8e-05,0.14,-8.418,0.0538,117.979,0.106,reputation Stadium Tour Surprise Song Playlist,1MPAXuTVL2Ej5x0JHiSPq8,2017-11-09,ZAYN,5ZsFI1h6hIdQRw2ti0hz81
PILLOWTALK,0PDUDa38GO8lMxLCRc4lL1,202747,77,0.584,0.117,0.7,0.0,0.0939,-4.275,0.0456,124.944,0.438,Mind Of Mine (Deluxe Edition),5amj9zNeZ3B2EdpBgXrOZ0,2016-03-25,ZAYN,5ZsFI1h6hIdQRw2ti0hz81
Stardust,4266h07udCdZ83jswW10IG,232380,73,0.633,0.391,0.656,2.87e-05,0.122,-6.484,0.0317,120.009,0.652,ROOM UNDER THE STAIRS,0PGluYePuY9INYN7SQheZ0,2024-05-17,ZAYN,5ZsFI1h6hIdQRw2ti0hz81
